listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,recycler_id,business_name,main_speciality,waste_types_accepted,capacity_kg_per_day,current_load_kg,country_recycler,city_recycler,gps_lat,gps_lng,certification_level,processing_efficiency,city_match,country_match,waste_category_match,estimated_distance,ai_explanation,net_climate_impact
474,237,Nigeria,Abuja,Organic,Food Scraps,44.18,Medium,18.499999999999996,48,Matched,38.56,Open,5.69,2025-11-02 11:10:14,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,48,"Fields, Elliott and Mills",Organic,"['E-waste', 'PET Bottles', 'Food Scraps']",2852,1887,Kenya,Mombasa,-4.029463,39.693657,Advanced,0.93,0,0,1,100,Recycler specializes in this waste category,2.3
475,238,Nigeria,Ibadan,Liquid,Septage/Sewage,34.37,Medium,4.0,59,Matched,10.76,In Progress,10.62,2025-11-20 06:12:10,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,0,0,100,,-0.27
475,238,Nigeria,Ibadan,Liquid,Septage/Sewage,34.37,Medium,4.0,59,Matched,10.76,In Progress,10.62,2025-11-20 06:12:10,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,0,0,100,,383.39
476,238,Nigeria,Ibadan,Solid,Scrap Metal,498.18,Medium,8.0,42,Unmatched,475.72,In Progress,7.1,2026-01-30 19:40:43,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,0,0,0,100,,-0.27
476,238,Nigeria,Ibadan,Solid,Scrap Metal,498.18,Medium,8.0,42,Unmatched,475.72,In Progress,7.1,2026-01-30 19:40:43,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,0,0,0,100,,383.39
477,239,Nigeria,Abuja,Organic,Market Waste,390.1,High,6.0,30,Unmatched,157.03,Closed,6.95,2025-12-29 22:28:41,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,1,0,20,Recycler is in the same country,-29.86
477,239,Nigeria,Abuja,Organic,Market Waste,390.1,High,6.0,30,Unmatched,157.03,Closed,6.95,2025-12-29 22:28:41,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,30,Page-Jacobs,Liquid,"['Food Scraps', 'PET Bottles', 'Textiles']",1506,1480,Nigeria,Port Harcourt,4.776362,7.043561,None,0.71,0,1,0,20,Recycler is in the same country,44.39
478,239,Nigeria,Abuja,Others,Construction debris,458.44,High,10.499999999999998,19,Unmatched,206.88,In Progress,7.19,2025-12-28 10:49:58,4,15,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,19,Cooper-Jenkins,Others,"['Construction debris', 'Wastewater', 'PET Bottles']",2650,1664,Kenya,Eldoret,0.486833,35.282474,None,0.92,0,0,1,100,Recycler specializes in this waste category,-29.86
478,239,Nigeria,Abuja,Others,Construction debris,458.44,High,10.499999999999998,19,Unmatched,206.88,In Progress,7.19,2025-12-28 10:49:58,4,15,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,19,Cooper-Jenkins,Others,"['Construction debris', 'Wastewater', 'PET Bottles']",2650,1664,Kenya,Eldoret,0.486833,35.282474,None,0.92,0,0,1,100,Recycler specializes in this waste category,44.39
479,240,Kenya,Nakuru,Liquid,Industrial Effluent,73.44,Medium,14.0,31,Matched,12.31,Closed,8.36,2025-12-31 06:36:52,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,31,Nelson-Wallace,Solid,"['Food Scraps', 'E-waste', 'PET Bottles']",827,2704,Kenya,Kisumu,-0.130956,34.771478,Advanced,0.72,0,1,0,20,Recycler is in the same country,-4.71
479,240,Kenya,Nakuru,Liquid,Industrial Effluent,73.44,Medium,14.0,31,Matched,12.31,Closed,8.36,2025-12-31 06:36:52,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,Regulated,31,Nelson-Wallace,Solid,"['Food Scraps', 'E-waste', 'PET Bottles']",827,2704,Kenya,Kisumu,-0.130956,34.771478,Advanced,0.72,0,1,0,20,Recycler is in the same country,21.67
480,240,Kenya,Nakuru,Liquid,Septage/Sewage,396.71,Low,16.5,37,Matched,129.94,Closed,10.05,2025-11-14 01:32:56,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,37,Brown Group,Liquid,"['Food Scraps', 'E-waste', 'Textiles']",4122,2484,Nigeria,Ibadan,7.406521,3.949434,None,0.81,0,0,1,100,Recycler specializes in this waste category; Low contamination risk,-4.71
480,240,Kenya,Nakuru,Liquid,Septage/Sewage,396.71,Low,16.5,37,Matched,129.94,Closed,10.05,2025-11-14 01:32:56,3,12,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,37,Brown Group,Liquid,"['Food Scraps', 'E-waste', 'Textiles']",4122,2484,Nigeria,Ibadan,7.406521,3.949434,None,0.81,0,0,1,100,Recycler specializes in this waste category; Low contamination risk,21.67
481,241,Kenya,Mombasa,Organic,Market Waste,317.63,Low,12.000000000000002,29,Unmatched,64.54,Open,6.58,2026-01-07 14:02:43,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,29,Edwards Ltd,Liquid,"['Textiles', 'Construction debris', 'E-waste']",2131,1088,Nigeria,Ibadan,7.373038,3.996125,None,0.98,0,0,0,100,Low contamination risk; Low toxicity,-54.37
481,241,Kenya,Mombasa,Organic,Market Waste,317.63,Low,12.000000000000002,29,Unmatched,64.54,Open,6.58,2026-01-07 14:02:43,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,29,Edwards Ltd,Liquid,"['Textiles', 'Construction debris', 'E-waste']",2131,1088,Nigeria,Ibadan,7.373038,3.996125,None,0.98,0,0,0,100,Low contamination risk; Low toxicity,-9.68
482,241,Kenya,Mombasa,Organic,Livestock Manure,95.13,High,0.0,41,Unmatched,34.08,Closed,6.02,2025-11-29 23:27:55,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,41,Perez-Rojas,Solid,"['PET Bottles', 'Construction debris', 'Textiles']",797,1562,Nigeria,Kano,12.043339,8.567942,Basic,0.71,0,0,0,100,,-54.37
482,241,Kenya,Mombasa,Organic,Livestock Manure,95.13,High,0.0,41,Unmatched,34.08,Closed,6.02,2025-11-29 23:27:55,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,41,Perez-Rojas,Solid,"['PET Bottles', 'Construction debris', 'Textiles']",797,1562,Nigeria,Kano,12.043339,8.567942,Basic,0.71,0,0,0,100,,-9.68
483,242,Kenya,Nairobi,Organic,Market Waste,73.05,Medium,14.0,31,Matched,31.49,Closed,5.25,2026-02-28 10:33:29,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,31,Nelson-Wallace,Solid,"['Food Scraps', 'E-waste', 'PET Bottles']",827,2704,Kenya,Kisumu,-0.130956,34.771478,Advanced,0.72,0,1,0,20,Recycler is in the same country,7.25
483,242,Kenya,Nairobi,Organic,Market Waste,73.05,Medium,14.0,31,Matched,31.49,Closed,5.25,2026-02-28 10:33:29,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,31,Nelson-Wallace,Solid,"['Food Scraps', 'E-waste', 'PET Bottles']",827,2704,Kenya,Kisumu,-0.130956,34.771478,Advanced,0.72,0,1,0,20,Recycler is in the same country,172.08
484,242,Kenya,Nairobi,Others,E-waste,434.65,High,14.5,42,Unmatched,55.89,Closed,6.68,2026-03-10 04:27:50,4,13,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,1,1,0,5,Recycler is in the same city,7.25
484,242,Kenya,Nairobi,Others,E-waste,434.65,High,14.5,42,Unmatched,55.89,Closed,6.68,2026-03-10 04:27:50,4,13,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,42,Sims-Anderson,Organic,"['Wastewater', 'Food Scraps', 'Construction debris']",4211,610,Kenya,Nairobi,-1.265679,36.783098,Basic,0.74,1,1,0,5,Recycler is in the same city,172.08
485,243,Kenya,Mombasa,Organic,Food Scraps,290.76,High,6.0,44,Unmatched,106.99,Closed,5.18,2026-01-07 05:08:53,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,1,0,20,Recycler is in the same country,4.78
485,243,Kenya,Mombasa,Organic,Food Scraps,290.76,High,6.0,44,Unmatched,106.99,Closed,5.18,2026-01-07 05:08:53,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,44,Dalton-Nguyen,Solid,"['PET Bottles', 'Food Scraps', 'Construction debris']",1131,275,Kenya,Kisumu,-0.086908,34.812158,None,0.78,0,1,0,20,Recycler is in the same country,17.12
486,243,Kenya,Mombasa,Liquid,Greywater,181.64,Low,12.000000000000002,18,Matched,31.2,Open,3.17,2026-01-08 09:32:04,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,1,0,20,Recycler is in the same country; Low contamination risk,4.78
486,243,Kenya,Mombasa,Liquid,Greywater,181.64,Low,12.000000000000002,18,Matched,31.2,Open,3.17,2026-01-08 09:32:04,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,1,0,20,Recycler is in the same country; Low contamination risk,17.12
487,244,Kenya,Nairobi,Liquid,Greywater,239.03,Low,6.000000000000001,5,Matched,84.39,In Progress,2.27,2025-09-27 16:27:01,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,5,Haynes-Watson,Others,"['E-waste', 'Textiles', 'Food Scraps']",3962,2820,Nigeria,Kano,11.987329,8.567534,Advanced,0.88,0,0,0,100,Low contamination risk,-9.27
487,244,Kenya,Nairobi,Liquid,Greywater,239.03,Low,6.000000000000001,5,Matched,84.39,In Progress,2.27,2025-09-27 16:27:01,3,10,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,5,Haynes-Watson,Others,"['E-waste', 'Textiles', 'Food Scraps']",3962,2820,Nigeria,Kano,11.987329,8.567534,Advanced,0.88,0,0,0,100,Low contamination risk,-15.14
488,244,Kenya,Nairobi,Solid,Textiles/Used Clothing,309.07,Medium,24.499999999999996,59,Unmatched,244.13,In Progress,6.79,2026-02-19 14:26:06,2,8,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category,-9.27
488,244,Kenya,Nairobi,Solid,Textiles/Used Clothing,309.07,Medium,24.499999999999996,59,Unmatched,244.13,In Progress,6.79,2026-02-19 14:26:06,2,8,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,59,"Price, Gray and Baker",Solid,"['E-waste', 'Textiles', 'Wastewater']",2225,2,Kenya,Mombasa,-4.051639,39.637572,None,0.75,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category,-15.14
489,245,Nigeria,Abuja,Liquid,Industrial Effluent,313.49,Low,12.000000000000002,10,Matched,98.13,Closed,9.42,2025-09-30 09:21:37,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,0,0,100,Low contamination risk; Low toxicity,-17.28
489,245,Nigeria,Abuja,Liquid,Industrial Effluent,313.49,Low,12.000000000000002,10,Matched,98.13,Closed,9.42,2025-09-30 09:21:37,3,11,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,0,0,100,Low contamination risk; Low toxicity,-4.28
490,245,Nigeria,Abuja,Organic,Agricultural Residue,59.37,Medium,14.0,43,Matched,37.93,In Progress,5.14,2025-12-16 19:56:23,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,43,Johnson Ltd,Others,"['Wastewater', 'PET Bottles', 'Food Scraps']",2399,377,Nigeria,Kano,12.03928,8.560558,Advanced,0.72,0,1,0,20,Recycler is in the same country,-17.28
490,245,Nigeria,Abuja,Organic,Agricultural Residue,59.37,Medium,14.0,43,Matched,37.93,In Progress,5.14,2025-12-16 19:56:23,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,43,Johnson Ltd,Others,"['Wastewater', 'PET Bottles', 'Food Scraps']",2399,377,Nigeria,Kano,12.03928,8.560558,Advanced,0.72,0,1,0,20,Recycler is in the same country,-4.28
491,246,Nigeria,Port Harcourt,Organic,Food Scraps,138.66,High,6.0,41,Unmatched,83.23,Closed,5.99,2026-03-14 03:47:00,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,41,Perez-Rojas,Solid,"['PET Bottles', 'Construction debris', 'Textiles']",797,1562,Nigeria,Kano,12.043339,8.567942,Basic,0.71,0,1,0,20,Recycler is in the same country,-4.23
491,246,Nigeria,Port Harcourt,Organic,Food Scraps,138.66,High,6.0,41,Unmatched,83.23,Closed,5.99,2026-03-14 03:47:00,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,41,Perez-Rojas,Solid,"['PET Bottles', 'Construction debris', 'Textiles']",797,1562,Nigeria,Kano,12.043339,8.567942,Basic,0.71,0,1,0,20,Recycler is in the same country,12.72
492,246,Nigeria,Port Harcourt,Organic,Market Waste,38.54,Medium,8.0,47,Matched,24.19,Open,6.71,2026-03-20 22:01:33,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,47,"Ryan, Garza and Bryant",Liquid,"['Textiles', 'Wastewater', 'E-waste']",2513,1863,Kenya,Mombasa,-4.069284,39.679103,None,0.91,0,0,0,100,,-4.23
492,246,Nigeria,Port Harcourt,Organic,Market Waste,38.54,Medium,8.0,47,Matched,24.19,Open,6.71,2026-03-20 22:01:33,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,47,"Ryan, Garza and Bryant",Liquid,"['Textiles', 'Wastewater', 'E-waste']",2513,1863,Kenya,Mombasa,-4.069284,39.679103,None,0.91,0,0,0,100,,12.72
493,247,Kenya,Nakuru,Solid,Scrap Metal,466.99,Low,28.5,60,Unmatched,323.99,Open,6.88,2025-10-17 09:18:20,2,7,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Not Started,General,60,Garrett-Black,Solid,"['E-waste', 'PET Bottles', 'Construction debris']",1435,327,Kenya,Kisumu,-0.068978,34.796657,Advanced,0.83,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,-61.95
493,247,Kenya,Nakuru,Solid,Scrap Metal,466.99,Low,28.5,60,Unmatched,323.99,Open,6.88,2025-10-17 09:18:20,2,7,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Not Started,General,60,Garrett-Black,Solid,"['E-waste', 'PET Bottles', 'Construction debris']",1435,327,Kenya,Kisumu,-0.068978,34.796657,Advanced,0.83,0,1,1,20,Recycler is in the same country; Recycler specializes in this waste category; Low contamination risk; Low toxicity,-44.71
494,247,Kenya,Nakuru,Liquid,Industrial Effluent,438.03,Low,12.000000000000002,10,Matched,94.95,Open,10.77,2025-12-07 17:56:43,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,1,0,20,Recycler is in the same country; Low contamination risk,-61.95
494,247,Kenya,Nakuru,Liquid,Industrial Effluent,438.03,Low,12.000000000000002,10,Matched,94.95,Open,10.77,2025-12-07 17:56:43,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,10,Gonzalez-Marsh,Solid,"['Food Scraps', 'PET Bottles', 'E-waste']",4483,1020,Kenya,Kisumu,-0.08159,34.760629,None,0.81,0,1,0,20,Recycler is in the same country; Low contamination risk,-44.71
495,248,Nigeria,Kano,Others,Miscellaneous,253.06,Medium,14.0,33,Matched,75.02,Closed,7.03,2025-12-20 15:47:27,4,16,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,Regulated,33,Gutierrez-White,Organic,"['Textiles', 'Construction debris', 'Wastewater']",2301,703,Nigeria,Port Harcourt,4.800909,7.02348,Basic,0.76,0,1,0,20,Recycler is in the same country,-24.51
495,248,Nigeria,Kano,Others,Miscellaneous,253.06,Medium,14.0,33,Matched,75.02,Closed,7.03,2025-12-20 15:47:27,4,16,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,Regulated,33,Gutierrez-White,Organic,"['Textiles', 'Construction debris', 'Wastewater']",2301,703,Nigeria,Port Harcourt,4.800909,7.02348,Basic,0.76,0,1,0,20,Recycler is in the same country,133.61
496,248,Nigeria,Kano,Organic,Livestock Manure,463.06,High,6.0,13,Unmatched,137.72,In Progress,6.0,2025-11-24 08:03:09,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,13,"Holmes, Le and Floyd",Liquid,"['E-waste', 'Textiles', 'Construction debris']",1048,266,Nigeria,Port Harcourt,4.776187,7.04721,None,0.78,0,1,0,20,Recycler is in the same country,-24.51
496,248,Nigeria,Kano,Organic,Livestock Manure,463.06,High,6.0,13,Unmatched,137.72,In Progress,6.0,2025-11-24 08:03:09,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,13,"Holmes, Le and Floyd",Liquid,"['E-waste', 'Textiles', 'Construction debris']",1048,266,Nigeria,Port Harcourt,4.776187,7.04721,None,0.78,0,1,0,20,Recycler is in the same country,133.61
497,249,Kenya,Nairobi,Liquid,Greywater,105.63,Low,18.000000000000004,18,Matched,18.61,Closed,7.66,2026-03-08 20:46:58,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,68.06
497,249,Kenya,Nairobi,Liquid,Greywater,105.63,Low,18.000000000000004,18,Matched,18.61,Closed,7.66,2026-03-08 20:46:58,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,18,"Cook, Ward and Castro",Organic,"['PET Bottles', 'Construction debris', 'Textiles']",1057,1956,Kenya,Nakuru,-0.297796,36.092728,Advanced,0.99,0,1,0,20,Recycler is in the same country; Low contamination risk; Low toxicity,-0.58
498,249,Kenya,Nairobi,Liquid,Used Cooking Oil,405.18,Low,12.000000000000002,46,Matched,150.98,Closed,7.45,2025-12-06 07:57:21,3,9,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,46,Dunn-Taylor,Organic,"['Textiles', 'Construction debris', 'Food Scraps']",3726,552,Nigeria,Abuja,9.103114,7.399899,None,0.71,0,0,0,100,Low contamination risk; Low toxicity,68.06
